,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,Match_RT,Match_Correct
158,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,lighterbic,new_img,60.0,2848.0,Objects,1.0,Rec_Memory,,
159,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,binoculars,new_img,48.0,3303.0,Objects,1.0,Rec_Memory,,
160,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,jawsoflife,new_img,72.0,2529.0,Objects,1.0,Rec_Memory,,
161,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,chimp,new_img,60.0,3714.0,Animals,1.0,Rec_Memory,,
162,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,iron,new_img,60.0,2540.0,Objects,1.0,Rec_Memory,,
163,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,paintbrush,new_img,48.0,2288.0,Objects,1.0,Rec_Memory,,
164,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,firebug,new_img,60.0,2933.0,Animals,1.0,Rec_Memory,,
165,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,sander,new_img,60.0,3933.0,Objects,1.0,Rec_Memory,,
166,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,kettle,new_img,60.0,3312.0,Objects,1.0,Rec_Memory,,
167,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,ram,new_img,48.0,2900.0,Animals,1.0,Rec_Memory,,
168,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,dockbug2,new_img,48.0,2491.0,Animals,1.0,Rec_Memory,,
169,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,salamander,new_img,60.0,2562.0,Animals,1.0,Rec_Memory,,
170,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,airpump,new_img,72.0,2836.0,Objects,1.0,Rec_Memory,,
171,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,marmot,new_img,48.0,3926.0,Animals,1.0,Rec_Memory,,
172,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,snowbrush,new_img,12.0,2943.0,Objects,0.0,Rec_Memory,,
173,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,assassinbug,new_img,60.0,2776.0,Animals,1.0,Rec_Memory,,
174,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,otter,new_img,48.0,5300.0,Animals,1.0,Rec_Memory,,
175,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,clam,new_img,0.0,2873.0,Animals,0.0,Rec_Memory,,
176,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,armadillo,new_img,60.0,2632.0,Animals,1.0,Rec_Memory,,
177,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,carjack,new_img,60.0,2504.0,Objects,1.0,Rec_Memory,,
178,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,shoehorn,new_img,60.0,2620.0,Objects,1.0,Rec_Memory,,
179,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,caiman,new_img,48.0,3328.0,Animals,1.0,Rec_Memory,,
180,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,calculator,new_img,12.0,2823.0,Objects,0.0,Rec_Memory,,
181,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,planer,new_img,60.0,2421.0,Objects,1.0,Rec_Memory,,
182,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,blackleopard,new_img,72.0,2427.0,Animals,1.0,Rec_Memory,,
183,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,malaysianleafkatayid,new_img,60.0,2738.0,Animals,1.0,Rec_Memory,,
184,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,spraybottle,new_img,60.0,2260.0,Objects,1.0,Rec_Memory,,
185,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,wrench,new_img,72.0,2153.0,Objects,1.0,Rec_Memory,,
186,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,padlock,new_img,72.0,2291.0,Objects,1.0,Rec_Memory,,
187,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,flamingo,new_img,12.0,2319.0,Animals,0.0,Rec_Memory,,
188,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,dramaderry,new_img,72.0,2311.0,Animals,1.0,Rec_Memory,,
189,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,quail,new_img,12.0,2544.0,Animals,0.0,Rec_Memory,,
190,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,grill,new_img,60.0,3195.0,Objects,1.0,Rec_Memory,,
191,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,corkscrew,new_img,72.0,2444.0,Objects,1.0,Rec_Memory,,
192,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,drillpress,new_img,60.0,2864.0,Objects,1.0,Rec_Memory,,
193,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,marlin,new_img,24.0,5743.0,Animals,0.0,Rec_Memory,,
194,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,macaw,new_img,0.0,2679.0,Animals,0.0,Rec_Memory,,
195,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,pick,new_img,60.0,3359.0,Objects,1.0,Rec_Memory,,
196,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,earthworm,new_img,72.0,2791.0,Animals,1.0,Rec_Memory,,
197,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,fishingpole,new_img,72.0,2401.0,Objects,1.0,Rec_Memory,,
198,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,prairiedog,new_img,72.0,2896.0,Animals,1.0,Rec_Memory,,
199,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,battery,new_img,60.0,3713.0,Objects,1.0,Rec_Memory,,
200,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,workbench,new_img,48.0,2510.0,Objects,1.0,Rec_Memory,,
201,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,sheep,new_img,48.0,2213.0,Animals,1.0,Rec_Memory,,
202,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,manatee,new_img,60.0,2585.0,Animals,1.0,Rec_Memory,,
203,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,carp,new_img,0.0,5019.0,Animals,0.0,Rec_Memory,,
204,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,mealworm,new_img,60.0,2351.0,Animals,1.0,Rec_Memory,,
205,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,salmon,new_img,72.0,2634.0,Animals,1.0,Rec_Memory,,
206,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,screwdriver,new_img,60.0,2257.0,Objects,1.0,Rec_Memory,,
207,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,caterpillarhawkmoth,new_img,72.0,2588.0,Animals,1.0,Rec_Memory,,
208,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,bucket,new_img,60.0,2492.0,Objects,1.0,Rec_Memory,,
209,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,hedgeshears,new_img,48.0,3989.0,Objects,1.0,Rec_Memory,,
210,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,electricbreaker,new_img,48.0,4957.0,Objects,1.0,Rec_Memory,,
211,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,rhino,new_img,60.0,2428.0,Animals,1.0,Rec_Memory,,
212,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,crank,new_img,60.0,2687.0,Objects,1.0,Rec_Memory,,
213,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,fishtailchisel,new_img,60.0,2601.0,Objects,1.0,Rec_Memory,,
214,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,hairbrush,new_img,72.0,2495.0,Objects,1.0,Rec_Memory,,
215,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,treadmill,new_img,72.0,2881.0,Objects,1.0,Rec_Memory,,
216,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,prayingmantis,new_img,72.0,2828.0,Animals,1.0,Rec_Memory,,
217,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,lawnmower,new_img,12.0,4324.0,Objects,0.0,Rec_Memory,,
218,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,bluejay,new_img,72.0,2575.0,Animals,1.0,Rec_Memory,,
219,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,mahimahi,new_img,60.0,2663.0,Animals,1.0,Rec_Memory,,
220,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,weldershammer,new_img,72.0,2968.0,Objects,1.0,Rec_Memory,,
221,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,duster,new_img,60.0,2575.0,Objects,1.0,Rec_Memory,,
222,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,rooster,new_img,72.0,2593.0,Animals,1.0,Rec_Memory,,
223,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,partridge,new_img,72.0,3320.0,Animals,1.0,Rec_Memory,,
224,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,jumpercables,new_img,48.0,4585.0,Objects,1.0,Rec_Memory,,
225,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,transmissionwrench,new_img,60.0,2230.0,Objects,1.0,Rec_Memory,,
226,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,chisel,new_img,60.0,3346.0,Objects,1.0,Rec_Memory,,
227,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,blackboard,new_img,72.0,2555.0,Objects,1.0,Rec_Memory,,
228,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,perch,new_img,60.0,2693.0,Animals,1.0,Rec_Memory,,
229,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,balloonfish,new_img,72.0,2598.0,Animals,1.0,Rec_Memory,,
230,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,thermometer,new_img,72.0,2444.0,Objects,1.0,Rec_Memory,,
231,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,seaslug,new_img,60.0,2691.0,Animals,1.0,Rec_Memory,,
232,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,skunk,new_img,60.0,2481.0,Animals,1.0,Rec_Memory,,
233,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,computermouse,new_img,72.0,4178.0,Objects,1.0,Rec_Memory,,
234,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,tubingbender,new_img,60.0,3419.0,Objects,1.0,Rec_Memory,,
235,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,seal,new_img,72.0,2519.0,Animals,1.0,Rec_Memory,,
236,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,malaysianjunglenymph,new_img,72.0,2489.0,Animals,1.0,Rec_Memory,,
237,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,razorblade,new_img,72.0,2361.0,Objects,1.0,Rec_Memory,,
238,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,-1,electricsander,new_img,60.0,2416.0,Objects,1.0,Rec_Memory,,
239,5f4c91ba4739668bccaa0d13,Animal,SexMale,30,1,caracal,new_img,60.0,2149.0,Animals,1.0,Rec_Memory,,
0,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,fly,old_img,12.0,2257.4000000000233,Animals,1.0,1,,0.0
1,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,lizard,old_img,48.0,3732.899999999907,Animals,0.0,1,408.40000000037253,1.0
2,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,iguana,old_img,12.0,2437.0999999999767,Animals,1.0,1,451.7000000011176,1.0
3,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,porcupine,old_img,12.0,1684.9000000000233,Animals,1.0,1,412.19999999925494,1.0
4,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,heckcattle,old_img,60.0,1745.6000000000931,Animals,0.0,1,383.90000000037253,1.0
5,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,hummingbird,old_img,24.0,4231.399999999907,Animals,1.0,1,420.90000000037253,1.0
6,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,ibises,old_img,12.0,2161.0,Animals,1.0,1,383.1000000014901,1.0
7,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,mixer,old_img,12.0,2777.0,Objects,1.0,1,367.5,1.0
8,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,television,old_img,12.0,1820.5,Objects,1.0,1,433.09999999962747,1.0
9,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,carabiner,old_img,12.0,2229.1999999999534,Objects,1.0,1,384.69999999925494,1.0
10,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,panda,old_img,12.0,2209.600000000093,Animals,1.0,1,367.5,1.0
11,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,scissors,old_img,24.0,2505.9000000000233,Objects,1.0,1,419.40000000037253,1.0
12,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,flashlight,old_img,12.0,3107.2000000000116,Objects,1.0,1,401.30000000074506,1.0
13,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,auger,old_img,24.0,2390.6999999999534,Objects,1.0,1,403.0,1.0
14,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,horse,old_img,60.0,1993.6999999999534,Animals,0.0,1,447.59999999962747,1.0
15,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,saw,old_img,12.0,1633.0,Objects,1.0,1,389.69999999925494,1.0
16,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,plunger,old_img,48.0,2217.399999999965,Objects,0.0,1,383.40000000037253,1.0
17,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,hippo,old_img,24.0,2994.6999999999534,Animals,1.0,1,535.4000000003725,1.0
18,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,donkey,old_img,24.0,5457.40000000014,Animals,1.0,1,516.5,1.0
19,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,telephone,old_img,12.0,2027.600000000035,Objects,1.0,1,389.80000000074506,1.0
20,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,alligator,old_img,12.0,1961.5,Animals,1.0,1,421.0,1.0
21,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,mole,old_img,12.0,2205.79999999993,Animals,1.0,1,442.69999999925494,1.0
22,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,smartphone,old_img,12.0,2571.8000000000466,Objects,1.0,1,507.5,1.0
23,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,drill,old_img,60.0,6265.299999999814,Objects,0.0,1,400.2000000011176,1.0
24,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,ferret,old_img,24.0,1953.2999999999302,Animals,1.0,1,386.69999999925494,1.0
25,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,fox,old_img,24.0,2135.899999999907,Animals,1.0,1,,0.0
26,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,camera,old_img,24.0,3807.600000000093,Objects,1.0,1,500.09999999962747,1.0
27,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,giraffe,old_img,48.0,2599.1999999999534,Animals,0.0,1,464.90000000037253,1.0
28,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,routerplane,old_img,12.0,2069.0999999999767,Objects,1.0,1,482.80000000074506,0.0
29,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,bat,old_img,24.0,4488.800000000047,Animals,1.0,1,423.30000000074506,1.0
30,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,palmcockatoo,old_img,12.0,2741.7999999999884,Animals,1.0,1,419.30000000074506,1.0
31,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,pizzacutter,old_img,12.0,2015.5,Objects,1.0,1,482.0,1.0
32,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,crane,old_img,12.0,3104.0999999999767,Animals,1.0,1,370.40000000037253,1.0
33,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,generator,old_img,12.0,2498.2999999998137,Objects,1.0,1,371.8999999985099,1.0
34,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,monkey,old_img,24.0,3527.5,Animals,1.0,1,375.09999999962747,1.0
35,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,circularsaw,old_img,24.0,2784.6999999999534,Objects,1.0,1,368.7000000011176,1.0
36,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,lion,old_img,24.0,3715.5,Animals,1.0,1,339.7000000011176,1.0
37,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,cockatiel,old_img,60.0,2002.4000000001397,Animals,0.0,1,418.09999999962747,1.0
38,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,chipmunk,old_img,12.0,1918.6999999999534,Animals,1.0,1,367.19999999925494,1.0
39,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,mallet,old_img,12.0,1835.0,Objects,1.0,1,455.5,1.0
40,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,hoe,old_img,12.0,2492.3000000000466,Objects,1.0,1,402.80000000074506,1.0
41,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,bumblebee,old_img,24.0,2427.399999999907,Animals,1.0,1,427.80000000074506,1.0
42,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,measuringtape,old_img,12.0,2076.0999999999767,Objects,1.0,1,365.5,1.0
43,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,bottleopener,old_img,12.0,1813.3999999999069,Objects,1.0,1,401.30000000074506,1.0
44,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,cat,old_img,12.0,1878.5999999999767,Animals,1.0,1,377.19999999925494,1.0
45,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,electricdrill,old_img,12.0,2181.0,Objects,1.0,1,392.40000000037253,1.0
46,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,dremel,old_img,12.0,2669.6999999999534,Objects,1.0,1,416.19999999925494,1.0
47,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,leopard,old_img,60.0,1845.3000000000466,Animals,0.0,1,388.2000000011176,1.0
48,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,hourglass,old_img,12.0,2998.5,Objects,1.0,1,366.0,1.0
49,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,burnisher,old_img,12.0,1935.5,Objects,1.0,1,370.0,0.0
50,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,gecko,old_img,12.0,2471.5,Animals,1.0,1,407.59999999962747,1.0
51,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,measuringdevice,old_img,12.0,1757.1999999999534,Objects,1.0,1,482.5,1.0
52,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,nailgun,old_img,24.0,2374.399999999907,Objects,1.0,1,447.2000000011176,1.0
53,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,loom,old_img,12.0,2589.600000000035,Objects,1.0,1,478.7000000011176,1.0
54,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,paintgun,old_img,12.0,1844.0999999999767,Objects,1.0,1,395.40000000037253,1.0
55,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,pigeon,old_img,12.0,3635.7999999999884,Animals,1.0,1,378.2000000011176,1.0
56,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,baboon,old_img,60.0,1694.1999999999534,Animals,0.0,1,,0.0
57,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,finch,old_img,60.0,1978.5,Animals,0.0,1,475.2000000011176,1.0
58,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,handdrill,old_img,12.0,2793.2999999998137,Objects,1.0,1,361.1000000014901,1.0
59,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,solderingtorch,old_img,48.0,2476.100000000035,Objects,0.0,1,,0.0
60,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,canary,old_img,60.0,1856.5999999998603,Animals,0.0,2,479.19999999925494,1.0
61,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,chainsaw,old_img,48.0,2644.6999999999534,Objects,0.0,2,500.2999999988824,1.0
62,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,pig,old_img,60.0,1785.5,Animals,0.0,2,339.09999999962747,0.0
63,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,stove,old_img,12.0,2267.1999999999534,Objects,1.0,2,402.5,1.0
64,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,clownfish,old_img,12.0,2249.5999999999767,Animals,1.0,2,364.8999999985099,1.0
65,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,clamp,old_img,12.0,2523.8000000000466,Objects,1.0,2,378.40000000037253,1.0
66,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,dolphin,old_img,48.0,2334.79999999993,Animals,0.0,2,378.0,1.0
67,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,caliper,old_img,12.0,1883.3999999999069,Objects,1.0,2,413.80000000074506,1.0
68,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,jackal,old_img,48.0,3539.8000000000466,Animals,0.0,2,464.7999999988824,1.0
69,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,ant,old_img,12.0,2129.79999999993,Animals,1.0,2,338.69999999925494,1.0
70,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,angelfish,old_img,12.0,1755.3999999999069,Animals,1.0,2,364.90000000037253,1.0
71,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,pliers,old_img,12.0,2072.9000000000233,Objects,1.0,2,409.69999999925494,1.0
72,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,cricket,old_img,60.0,2305.6999999999534,Animals,0.0,2,412.59999999962747,1.0
73,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,rake,old_img,60.0,3389.399999999907,Objects,0.0,2,471.90000000037253,0.0
74,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,file,old_img,24.0,2153.5999999999767,Objects,1.0,2,486.59999999962747,1.0
75,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,pliers2,old_img,60.0,2683.399999999907,Objects,0.0,2,405.7000000011176,1.0
76,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,campingstove,old_img,24.0,2907.5,Objects,1.0,2,362.7999999988824,1.0
77,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,woodchipper,old_img,12.0,1994.5,Objects,1.0,2,475.5,1.0
78,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,hedgehog,old_img,12.0,1737.8000000000466,Animals,1.0,2,501.0,1.0
79,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,ladel,old_img,24.0,3821.5,Objects,1.0,2,490.69999999925494,1.0
80,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,lobster,old_img,12.0,2127.4000000001397,Animals,1.0,2,487.2999999988824,1.0
81,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,ducttape,old_img,12.0,1891.8999999999069,Objects,1.0,2,401.90000000037253,1.0
82,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,mink,old_img,12.0,1954.5,Animals,1.0,2,434.0,1.0
83,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,pachnoda,old_img,60.0,1561.5,Animals,0.0,2,452.40000000037253,1.0
84,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,goldfish,old_img,12.0,1601.5999999999767,Animals,1.0,2,468.8999999985099,1.0
85,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,goat,old_img,24.0,3138.100000000093,Animals,1.0,2,437.09999999962747,1.0
86,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,videogamecontroller,old_img,12.0,3867.4000000000233,Objects,1.0,2,464.69999999925494,1.0
87,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,curlingiron,old_img,12.0,3525.3000000000466,Objects,1.0,2,431.5,1.0
88,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,emu,old_img,60.0,1831.6000000000931,Animals,0.0,2,451.40000000037253,1.0
89,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,clippers,old_img,12.0,1691.1999999998952,Objects,1.0,2,450.7000000011176,1.0
90,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,dove,old_img,60.0,1935.3999999999069,Animals,0.0,2,445.7999999988824,1.0
91,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,llama,old_img,24.0,2423.4000000000233,Animals,1.0,2,464.69999999925494,1.0
92,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,grasshopper,old_img,12.0,2065.9000000000233,Animals,1.0,2,,0.0
93,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,duffelbag,old_img,60.0,3377.0,Objects,0.0,2,383.5,1.0
94,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,butterfly,old_img,12.0,2314.399999999907,Animals,1.0,2,348.7000000011176,1.0
95,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,hyena,old_img,12.0,1918.5999999999767,Animals,1.0,2,461.40000000037253,1.0
96,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,headphones,old_img,12.0,3071.399999999965,Objects,1.0,2,498.0,1.0
97,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,kangaroo,old_img,12.0,1828.5,Animals,1.0,2,380.0,1.0
98,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,highlandcow,old_img,12.0,1882.5,Animals,1.0,2,356.5,1.0
99,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,owl,old_img,12.0,9655.900000000023,Animals,1.0,2,427.30000000074506,1.0
100,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,ladder,old_img,48.0,1943.1999999999534,Objects,0.0,2,372.90000000037253,0.0
101,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,faxmachine,old_img,24.0,3876.6999999999534,Objects,1.0,2,455.90000000037253,1.0
102,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,-1,reflexhammer,old_img,12.0,2838.399999999907,Objects,1.0,2,506.3999999985099,1.0
103,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,meerkat,old_img,12.0,2289.5,Animals,1.0,2,555.4000000003725,1.0
104,616d3d7cbf9e78d1a6e3219e,Animal,SexFemale,19,1,millipede,old_img,12.0,2216.7999999999884,Animals,1.0,2,501.5,1.0
