UserID,rew_cond,age,sex,rew_cat,index,stim_eng,type,response,rt,category,correct,phase,match_rt,match_corr
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,shark,new_img,48.0,1921.5,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,bucket,new_img,60.0,1819.6000000238419,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,redpanda,new_img,48.0,1819.0,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,circlecutter,new_img,72.0,1916.5,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,mealworm,new_img,48.0,2008.1000000238419,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,digitalcamera,new_img,60.0,1970.2000000476837,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,toaster,new_img,48.0,1955.1000000238419,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,armadillo,new_img,72.0,2863.7000000476837,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,partridge,new_img,72.0,1971.3999999761581,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,manatee,new_img,72.0,1840.7999999523163,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,snowbrush,new_img,72.0,1908.0,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,macaw,new_img,72.0,2233.0,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,airpump,new_img,48.0,2873.2999999523163,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,salmon,new_img,60.0,2873.2999999523163,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,prairiedog,new_img,48.0,2264.2999999523163,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,gong,new_img,48.0,1707.5,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,ram,new_img,24.0,2136.600000023842,Animals,0.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,beta,new_img,48.0,1914.8999999761581,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,caiman,new_img,48.0,2962.3000000715256,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,bluejay,new_img,60.0,2752.1999999284744,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,clam,new_img,60.0,2719.399999976158,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,-1,,penguin,new_img,60.0,2288.0,Animals,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,hairbrush,new_img,48.0,2427.3000000715256,Objects,1.0,Rec_Memory,,
61685b23ddfc82e5d52b8c6e,Object,18,SexFemale,1,,electricsander,new_img,48.0,2296.100000023842,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,30.0,headphones,old_img,48.0,1732.0999999940395,Objects,0.0,1,346.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,35.0,hoe,old_img,24.0,1989.199999988079,Objects,1.0,1,261.3999999985099,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,40.0,vegetablepeeler,old_img,48.0,2195.300000011921,Objects,0.0,1,369.79999999701977,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,45.0,bat,old_img,0.0,1834.0999999940395,Animals,1.0,1,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,50.0,meerkat,old_img,0.0,1820.4000000059605,Animals,1.0,1,350.8999999985099,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,55.0,cranebug,old_img,12.0,2119.0999999940395,Animals,1.0,1,281.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,60.0,monkey,old_img,0.0,9590.09999999404,Animals,1.0,1,350.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,65.0,crutches,old_img,0.0,2579.0,Objects,1.0,1,322.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,70.0,hedgehog,old_img,0.0,2204.0999999940395,Animals,1.0,1,288.30000000447035,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,75.0,crow,old_img,0.0,1811.0999999940395,Animals,1.0,1,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,80.0,hippo,old_img,0.0,1921.2000000178814,Animals,1.0,1,458.40000000596046,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,85.0,finch,old_img,0.0,3301.199999988079,Animals,1.0,1,511.69999999552965,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,90.0,mink,old_img,0.0,2779.0999999940395,Animals,1.0,1,597.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,95.0,burnisher,old_img,0.0,3459.199999988079,Objects,1.0,1,317.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,100.0,solderingtorch,old_img,48.0,2019.2999999821186,Objects,0.0,1,293.30000000447035,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,105.0,handdrill,old_img,0.0,3260.4000000059605,Objects,1.0,1,366.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,110.0,leopard,old_img,0.0,3786.0999999940395,Animals,1.0,1,385.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,115.0,generator,old_img,0.0,1928.2999999821186,Objects,1.0,1,462.59999999403954,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,120.0,palmcockatoo,old_img,12.0,1830.4000000059605,Animals,1.0,1,334.09999999403954,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,125.0,fox,old_img,0.0,1843.199999988079,Animals,1.0,1,454.59999999403954,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,130.0,jackal,old_img,0.0,2490.2000000178814,Animals,1.0,1,370.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,135.0,beaker,old_img,0.0,1974.7999999821186,Objects,1.0,1,388.40000000596046,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,140.0,woodchipper,old_img,48.0,1566.199999988079,Objects,0.0,1,370.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,145.0,circularsaw,old_img,0.0,2550.199999988079,Objects,1.0,1,361.79999999701977,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,150.0,lizard,old_img,24.0,3039.0999999940395,Animals,1.0,1,566.1999999955297,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,155.0,angelfish,old_img,48.0,3367.9000000059605,Animals,0.0,1,506.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,160.0,mallet,old_img,12.0,2206.100000023842,Objects,1.0,1,305.3999999985099,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,165.0,cat,old_img,0.0,2486.399999976158,Animals,1.0,1,566.6000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,170.0,pizzacutter,old_img,12.0,1626.4000000059605,Objects,1.0,1,362.6000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,175.0,dove,old_img,72.0,2621.2999999821186,Animals,0.0,1,385.79999999701977,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,180.0,crane,old_img,48.0,1690.4000000059605,Animals,0.0,1,549.8999999985099,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,185.0,horse,old_img,12.0,2391.4000000059605,Animals,1.0,1,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,190.0,cockatiel,old_img,0.0,2932.100000023842,Animals,1.0,1,375.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,195.0,ferret,old_img,12.0,2168.100000023842,Animals,1.0,1,528.6000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,200.0,ant,old_img,0.0,2085.0999999940395,Animals,1.0,1,297.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,205.0,lion,old_img,0.0,1568.0,Animals,1.0,1,349.30000000447035,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,210.0,videogamecontroller,old_img,0.0,2626.0999999940395,Objects,1.0,1,464.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,215.0,baboon,old_img,12.0,3395.9000000059605,Animals,1.0,1,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,220.0,owl,old_img,0.0,2196.0999999940395,Animals,1.0,1,286.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,225.0,level,old_img,0.0,2210.2999999821186,Objects,1.0,1,412.30000000447035,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,230.0,plow,old_img,60.0,2397.199999988079,Objects,0.0,1,341.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,235.0,paintgun,old_img,48.0,2550.2000000178814,Objects,0.0,1,295.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,240.0,heckcattle,old_img,12.0,2307.4000000059605,Animals,1.0,1,357.6000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,245.0,panda,old_img,0.0,1528.2000000178814,Animals,1.0,1,395.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,250.0,pigeon,old_img,0.0,3188.199999988079,Animals,1.0,1,413.6000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,255.0,smartphone,old_img,0.0,2094.0,Objects,1.0,1,550.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,260.0,caterpillar,old_img,48.0,1534.199999988079,Animals,0.0,1,464.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,265.0,television,old_img,0.0,2131.0,Objects,1.0,1,419.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,270.0,measuringdevice,old_img,48.0,1836.0999999940395,Objects,0.0,1,385.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,275.0,dremel,old_img,0.0,2199.2000000178814,Objects,1.0,1,368.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,280.0,rake,old_img,0.0,1883.0,Objects,1.0,1,358.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,285.0,saw,old_img,24.0,2283.0999999940395,Objects,1.0,1,397.59999999403954,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,290.0,plunger,old_img,0.0,1886.0999999940395,Objects,1.0,1,493.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,295.0,viceclamp,old_img,24.0,4346.300000011921,Objects,1.0,1,557.5999999940395,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,300.0,faxmachine,old_img,0.0,2485.300000011921,Objects,1.0,1,335.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,305.0,routerplane,old_img,0.0,2772.199999988079,Objects,1.0,1,553.8000000044703,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,310.0,electricdrill,old_img,48.0,2008.9000000059605,Objects,0.0,1,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,315.0,bottleopener,old_img,12.0,2189.4000000059605,Objects,1.0,1,351.6000000014901,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,320.0,hourglass,old_img,0.0,2331.4000000059605,Objects,1.0,1,377.69999999552965,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,325.0,bumblebee,old_img,24.0,1745.0,Animals,1.0,1,343.30000000447035,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,331.0,hummingbird,old_img,0.0,1854.300000011921,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,335.0,kangaroo,old_img,0.0,2027.4000000059605,Animals,1.0,2,536.7999999970198,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,339.0,cricket,old_img,0.0,4757.0999999940395,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,343.0,blower,old_img,0.0,3189.0,Objects,1.0,2,494.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,347.0,porcupine,old_img,0.0,1941.4000000059605,Animals,1.0,2,486.3999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,351.0,gorilla,old_img,0.0,2242.199999988079,Animals,1.0,2,394.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,355.0,llama,old_img,0.0,2161.0,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,359.0,caliper,old_img,60.0,1834.199999988079,Objects,0.0,2,562.0,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,363.0,duffelbag,old_img,60.0,1762.300000011921,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,367.0,fly,old_img,12.0,1909.1000000238419,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,371.0,campingstove,old_img,48.0,1540.2000000178814,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,375.0,highlandcow,old_img,0.0,1768.300000011921,Animals,1.0,2,470.1000000014901,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,379.0,drill,old_img,60.0,2677.0,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,383.0,mixer,old_img,0.0,3778.300000011921,Objects,1.0,2,402.69999999552965,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,387.0,curlingiron,old_img,72.0,2221.300000011921,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,391.0,telephone,old_img,0.0,2034.300000011921,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,395.0,camel,old_img,0.0,2654.0,Animals,1.0,2,302.5,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,399.0,ladel,old_img,24.0,1609.5,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,403.0,millipede,old_img,0.0,2053.4000000059605,Animals,1.0,2,406.79999999701977,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,407.0,giraffe,old_img,12.0,5014.4000000059605,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,411.0,auger,old_img,60.0,2270.199999988079,Objects,0.0,2,404.3999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,415.0,gentssaw,old_img,24.0,2925.399999976158,Objects,1.0,2,384.29999999701977,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,419.0,chainsaw,old_img,0.0,2048.300000011921,Objects,1.0,2,495.19999999552965,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,423.0,butterfly,old_img,0.0,1986.199999988079,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,427.0,file,old_img,12.0,2672.0,Objects,1.0,2,463.1000000014901,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,431.0,mole,old_img,24.0,3021.5,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,435.0,scissors,old_img,0.0,2371.199999988079,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,439.0,flashlight,old_img,60.0,2331.5999999940395,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,443.0,dolphin,old_img,0.0,3656.0999999940395,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,447.0,measuringtape,old_img,48.0,2501.9000000059605,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,451.0,gecko,old_img,48.0,4139.0,Animals,0.0,2,325.70000000298023,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,455.0,emu,old_img,24.0,2697.199999988079,Animals,1.0,2,572.1000000014901,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,459.0,alligator,old_img,0.0,2210.0999999940395,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,463.0,goldfish,old_img,60.0,2383.9000000059605,Animals,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,467.0,hyena,old_img,0.0,2163.0,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,471.0,goat,old_img,72.0,3089.2999999821186,Animals,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,475.0,wheelbarrow,old_img,48.0,2170.199999988079,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,479.0,clownfish,old_img,0.0,2082.0999999940395,Animals,1.0,2,601.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,483.0,iguana,old_img,48.0,2286.9000000059605,Animals,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,487.0,loom,old_img,0.0,2691.0,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,491.0,reflexhammer,old_img,48.0,1972.0,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,495.0,pachnoda,old_img,24.0,2277.9000000059605,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,499.0,clamp,old_img,24.0,2207.899999976158,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,503.0,chipmunk,old_img,48.0,2790.300000011921,Animals,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,507.0,pliers,old_img,12.0,3218.300000011921,Objects,1.0,2,548.0,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,511.0,donkey,old_img,0.0,2108.199999988079,Animals,1.0,2,547.1000000014901,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,515.0,clippers,old_img,24.0,2389.300000011921,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,519.0,ibises,old_img,72.0,3467.2000000178814,Animals,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,523.0,pig,old_img,0.0,2607.199999988079,Animals,1.0,2,447.0,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,527.0,chainwrench,old_img,24.0,2597.0999999940395,Objects,1.0,2,585.5,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,531.0,grasshopper,old_img,12.0,2965.100000023842,Animals,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,535.0,ducttape,old_img,60.0,1959.0999999940395,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,539.0,camera,old_img,72.0,3099.5,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,543.0,stove,old_img,12.0,1963.300000011921,Objects,1.0,2,465.40000000596046,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,547.0,lobster,old_img,12.0,1611.199999988079,Animals,1.0,2,552.5,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,551.0,ladder,old_img,12.0,2328.199999988079,Objects,1.0,2,337.3999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,555.0,carabiner,old_img,0.0,3799.0999999940395,Objects,1.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,559.0,pliers2,old_img,48.0,2163.2999999821186,Objects,0.0,2,,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,563.0,canary,old_img,60.0,2228.5999999940395,Animals,0.0,2,339.8999999985099,1.0
6155a3245b822b1157793049,Animal,28,SexFemale,-1,567.0,nailgun,old_img,60.0,2875.0999999940395,Objects,0.0,2,438.5,0.0
6155a3245b822b1157793049,Animal,28,SexFemale,1,,dockbug,new_img,72.0,2666.0,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,grill,new_img,0.0,2422.199999988079,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,planer,new_img,48.0,2511.0999999940395,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,lighterbic,new_img,48.0,3029.199999988079,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,sewingmachine,new_img,48.0,1942.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,partridge,new_img,60.0,2523.4000000059605,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,gong,new_img,72.0,2179.0999999940395,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,perch,new_img,48.0,2346.2000000178814,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,corkscrew,new_img,48.0,2167.0,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,assassinbug,new_img,60.0,3045.2999999821186,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,airpump,new_img,72.0,2246.199999988079,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,fishingpole,new_img,72.0,3986.4000000059605,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,shrimp,new_img,48.0,2437.0999999940395,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,duster,new_img,48.0,2007.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,iron,new_img,12.0,2364.199999988079,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,salamander,new_img,48.0,1843.5,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,ruler,new_img,48.0,3049.5999999940395,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,shark,new_img,0.0,1784.0,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,binoculars,new_img,60.0,2224.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,carp,new_img,24.0,2686.0999999940395,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,padlock,new_img,60.0,2547.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,snowbrush,new_img,60.0,2066.300000011921,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,razorblade,new_img,48.0,1860.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,digitalcamera,new_img,48.0,2614.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,rhino,new_img,60.0,5038.100000023842,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,hairbrush,new_img,48.0,1851.0,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,transmissionwrench,new_img,60.0,4032.300000011921,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,clam,new_img,72.0,2626.0,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,penguin,new_img,0.0,2312.2000000178814,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,redpanda,new_img,12.0,2388.300000011921,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,tubingbender,new_img,24.0,3002.0,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,blackleopard,new_img,12.0,2139.5,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,jumpercables,new_img,60.0,2398.4000000059605,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,flamingo,new_img,0.0,2132.199999988079,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,manatee,new_img,60.0,2485.0,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,sparkplug,new_img,60.0,2358.4000000059605,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,screwdriver,new_img,24.0,2500.4000000059605,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,firebug,new_img,60.0,2602.4000000059605,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,bevelgauge,new_img,60.0,2896.2000000178814,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,lawnmower,new_img,72.0,3875.4000000059605,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,anteater,new_img,72.0,2968.0999999940395,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,circlecutter,new_img,48.0,1999.4000000059605,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,quail,new_img,60.0,2813.100000023842,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,blackboard,new_img,72.0,2675.199999988079,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,thermometer,new_img,48.0,5772.399999976158,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,seal,new_img,12.0,1918.9000000059605,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,aardvark,new_img,12.0,1876.2000000178814,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,caterpillarhawkmoth,new_img,24.0,1853.0999999940395,Animals,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,halibut,new_img,48.0,2013.300000011921,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,drillpress,new_img,24.0,2664.199999988079,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,1,,phasmagigas,new_img,60.0,2931.199999988079,Animals,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,lantern,new_img,24.0,2046.300000011921,Objects,0.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,shoehorn,new_img,48.0,1772.199999988079,Objects,1.0,Rec_Memory,,
6155a3245b822b1157793049,Animal,28,SexFemale,-1,,weldershammer,new_img,48.0,1878.4000000059605,Objects,1.0,Rec_Memory,,
